tweet_id,sentiment,content
1961194683,3,fuck awake 2 ! hate sickness
1961195969,3,Pulled directions knowing go
1961196045,3,Having real bad headache ..
1961196059,3,@ KillzoneDotCom WHY ?
1961196206,3,Fuccin bacc hurts . Just dragged long blocc piece wood . From corner garage .
1961196357,3,@ JaneHungOz hope presentation went well today ? ! tweet yr campus tomorrow - I 'll around lunch time onwards
1961212401,2,wan na know 's worse ... coworker brewed fresh cup coffee I think bacon
1961212834,3,@ Running5k2day Oh ! Hope 's bad sounds !
1961213412,2,@ TysonDueck Too bad .
1961213849,3,Just found Abuelo Aguadilla well
1961213958,1,@ tommcfly Do tour Philippines sometime . A lot fans would really love !
1961214088,1,@ INTYCEYOU hey love whats ! voice shot whats new
1961214279,3,Trying get swimmer 's ear go away ! !
1961214321,0,'m 100 followers gosh darn . good mood atm . might bbq later . heat waaaave & lt ; 3
1961214593,2,@ thodwris RIP Michael
1961214653,3,Exams kinda near . Just week . 2 Projects yet submitted almost failing one subjects . May ALLAH save
1961215257,3,OMG IM IN SUCH A BAD MOOD 2DAY wats ppl doin2nite ?
1961215362,0,Straighening hair going straight want bummerrr
1961215445,0,@ josemarques I n't feel like reboot If OSX supported Hibernate & amp ; Reboot Bootcamp ... -.-
1961216367,3,last school day tomorrow ! funnest day ever . BUt also really sad Righ ow I 'm getting ready go Moab Phil ! ! !
1961216493,2,Oww . Ca n't even describe much back hurts . Going go stupid doctor .
1961216972,2,@ MynameisDon I ALWAYS miss ! I wont able commence foolishness til ' fall But come fall I 'll visiting ! ! YAY ! !
1961217929,2,Aaaaahhhh .... Friday ! ! ! ! ....... Funeral 5
1961218285,1,@ dever Hope better weekend ..
1961218485,3,"@ ryan_price Oi , I ran problem good fix , 's app utilities called & quot ; Grab & quot ; works good enough ..."
1961218799,2,Sun making happy = ] Shame work tonight x
1961219726,3,@ lamborghinibow u good replys u fallin sad face
1961219854,2,@ Nobilis I feel pain . Mine way
1961220173,3,@ conorp sad ! wish could stay longer ! It last time ill see tonight better wear make !
1961220241,2,Sad day office . Glad 's Friday . Like get away . Poor co-worker lost son .
1961220489,1,@ mrinal variable types going helpful ! margin error ?
1961220887,3,UGH ! I GOT TO STOP biting nails grrrrr
1961221079,2,Wishes pool
1961221286,3,redi med . getting checked strep throat .
1961222366,0,found six great vegan places eat relax ; four I ca n't get without car
1961222411,2,Soooo feeling well I need get bed
1961222597,2,"well 's done yet ! 1 thing left huaaahhhhh ! jupaa , resaaaa awas kaliaaannn !"
1961222929,3,'m soooo tired study subjects ..... history gon na SO hard ! ! ! ! & gt ; . & lt ; help !
1961223189,0,In university hungry ! !
1961224416,3,@ IamABoogs oh plzzzzz u never time ! ! !
1961224695,3,FML . I hate CSS SO BAD . I ca n't find lj layout everything I want .
1961224811,3,class sick hungry
1961225169,3,@ RainbowAnne OMG posts deleted ? So annoyed I ca n't go forum work !
1961225813,3,got replacement phone text messages call history gone . I sad .
1961225991,2,@ chrlttgrc nope im nott ! planning aunties come america 're havin big family meal cant xx
1961226892,3,@ wowinsider I kind miss first main . Male Tauren Shaman named Icewater stuck 61 . Maybe I 'll fetch one day .
1961226949,2,@ feltbeats That 's right ... kick I 'm .
1961227427,3,@ meinj Ca n't tonight - could kill pint though . Another day ...
1961227787,3,Decaf n't cutting right . ? http : //blip.fm/~79g85
1961227894,2,@ TearlessPoet hmmm really ? ? ? 's weird idk one sowwy
1961234861,3,"@ PeterPolaco I 'm guessing belt thing no-go since I n't hear back .. Sorry Stop weekend , 'll talk bout ring , etc ."
1961235234,1,"aww twiter miss .. today 'll post little .. mea , movie theater .. ahah soo coold"
1961235319,2,@ Nic0pic0 Lots things Nico . Gud news : I job Bad news : Its middle nowhere . Got phone 4 twitter cnt play videos .
1961236508,3,weather making gloomy
1961236510,3,lamentablemente paso # jrztwitterlunch
1961237275,3,"'s slow , I want go home already"
1961237351,2,sourish limbs preventing gg friday . happy . n't 12am v long time ... even fri
1961237668,0,"@ lauradawg LOL okay , songs catchy get stuck head"
1961237914,3,'m worried something bad happened today n't know 's gon na happen next .
1961238484,3,45Th st pub anyone tonight ? Dont want lonely drunk tonight
1961238560,3,hurt upset trying smile feel broken inside
1961238727,0,Back Manchester . Whats weather ? Sweaty
1961238994,3,The time friend today
1961239181,3,@ MustBeBenHughes hahah ! sadly current activity though room
1961239273,2,sick math
1961239892,0,"@ KimberlySMoore It 's good 're realistic , I still n't like thinking ! ! !"
1961240344,0,Finally left house ! It 's gloomy outside .
1961240741,0,"Loving sun today , even thought I revising . Not good day though , Kates afty , shit day bless x"
1961241352,3,"Went get dog vets , theyve stitched ear , charged us still bleeds like waterfall everytime moves . D : WHY !"
1961241522,3,Just found I leave lovely flat ! ! And waiting 2.5 hours plumber . Still job news . Not good day
1961241758,3,"@ BillyBush um , I think I miss .. JAY LENO ! ! ! ! ! ! ! !"
1961242128,3,Ive totally got job tell .
1961242468,2,@ jferlee I n't see last night ! Oh well . But I HAVE watch theaters . That 's MUST .
1961242985,2,@ jephjacques three hated words & quot ; see monday & quot ;
1961243505,2,extremely bored .
1961243837,3,fucking cold ? ? !
1961244203,0,via @ cornellfinch : Found # geocache Head 's Up ! http : //coord.info/gc1ret6 . Probably find day . http : //bit.ly/JS3S4
1961244229,3,@ MishDance miss dance friends .
1961244280,3,@ HelenGoytizolo kayla & amp ; I went go visit would n't let us school !
1961244409,2,The computer work hates . call tech support . Again ...
1961244630,3,My hair dresser passed away yesterday breast cancer She greatest hair dresser I 'd ever !
1961244696,3,getting ready go IKEA . All alone cuz one go
1961246776,3,@ tommcfly I n't know write anymore ! My mind must tired . It 's past midnight already . Do tour Philippines ?
1961247733,3,I feel good
1961248015,3,Cat anxiously watching wild turkeys back yard .... I think eyes bunny rabbit
1961248216,0,@ patsytravers http : //twitpic.com/66sbz - thats actually adorable ! ooh miss dude
1961248597,1,changos el link sirve mta
1961248792,2,I wan na sunshineeeeeee
1961249405,2,"@ mrs_mcsupergirl ok , finished set u free , sooooo mad rite ... cant end like , dont want bad guy"
1961249566,3,@ ME215 I know 's sprain . It 's repetitive injury .
1961249922,3,@ geekgirl444 apparently ! I 'm falling apart front eyes
1961251747,2,workout stunk ... headphones .
1961252725,3,"beautiful weather .. .why u sick , baby ? @ tanapolis"
1961253361,0,@ ddlovato miss chatting
1961253667,3,"This Wired article mentioned R , n't http : //tr.im/mNON # rstats"
1961253775,2,"headache , headache , go away . come another day ...."
1961254659,2,wish drems could come true
1961255219,3,"@ majcher I run week , going bed around 8:30 night allergies . It miserable ."
1961255343,3,. @ petraeujane Too bad never made last ten years
1961255470,2,im home .... friday night . 's good !
1961255487,3,@ Oblivion I know ! I miss ...
1961255989,2,"tired bored , watching movies 'm home alone"
1961256717,2,"Screw goin back bed , ,ill go tomorrow , , , , , kinda sad"
1961257170,1,"@ sarrasina OMG ... thank much sending , I n't seen yet . So loving new Phoenix , bad 're coming Seattle"
1961257236,3,asks : anyone possibly get photo receiving diploma ? Dad 's camera died right moment .
1961257427,2,@ tinylegacies * sighs * Ah well . Maybe second email clear get approved .
1961257565,0,Nt able follow anyone friendorfollow.com come ! ! ! # itsucks
1961257619,3,Huffy good day night life . Poor baby
1961258392,3,Drunkduck misspelled & quot ; Buinne & quot ; announcement twenty-fifth page . I 'm sad .
1961258509,3,@ africanewtonxx oh god . ca n't end dance * sob *
1961259981,3,"Has listening 2 nine yr olds , murdering hannah montanna disney sing .. Bring headache tablets ! !"
1961260346,0,"Ohhhh man My mom got bag caramel candy things , 're soooo good . I 'm going get fat ; __ ;"
1961260725,3,@ aftashok dont forget yall ... dont think im lowkey .. think spend lot time actually .. sometimes much
1961261342,3,I ca n't stop crying ...... I ca n't live like .
1961261601,2,hate interviews . im going horrible today
1961261633,2,@ BrendonBudness unfortunatley tooth kind crown
1961261937,0,Hallooo bayern ! hallooo stau !
1961262579,3,@ yashved_2890 Nt able follow anyone friendorfollow.com come ! ! ! # itsucks
1961262703,2,@ lexie_98 Kevin ca n't leave work 2
1961263203,2,Head ache Tom 's call time really early shows start 2:30PM . Recovered like 150+ photos already ... 700 go !
1961263656,0,@ ShannonGrissom @ grannypig # followfriday thank ! I 'm still even close I @ GottaLaff
1961263879,3,@ laylakayleigh miss music mtv !
1961263895,3,I 'm sad lost another person close cancer
1961264123,2,"@ RoxieDax Ten hours ago , I sleeping , sorry ."
1961264292,1,It 's officially start end summer . Oh summer school
1961264801,3,@ jane_l I blame 1/2 price Fridays replacing Free Book Fridays . They n't want # rrtheatre anymore .
1961264949,3,Back SORE ... done jump last night
1961265008,3,@ johannabee I hope 's something relatively minor easy heal . I ca n't stand furbabies get sick .
1961265994,2,route 2 da ' beach ! No sun yet
1961266148,2,Aww nobody likes album I posted million attempts Boohoo
1961266457,3,@ MissMelody opinion one gray hair one many ... I way many well
1961268054,2,"I supported things I n't like , , n I I intrested , , mom always refused ..."
1961268137,2,I really miss phone cant wait till new one comes
1961268227,2,pic wont load twitter
1961268384,2,@ novemberlight I sometimes fail
1961268446,2,@ fossiloflife sarcy usual
1961268658,2,"@ SpookyJenB @ diver4skynsea Stop , makin ' sad"
1961269073,0,@ socallove yeah get better though know !
1961269403,0,I 'm packed & amp ; leaving Canterbury office & amp ; fab QA & amp ; V colleagues last time A great bunch people . I miss xx
1961269607,3,Just got laid stupid economy !
1961269902,2,bad hair day
1961276730,2,@ ToyStory2wasOk The party moved next weekend .. stupid weather .
1961277076,2,@ sirhova I supposed go philly well .... bailed last minute
1961277154,1,Just read McDonald 's actually running ads economic slowdown . Great . I 'm lovin .
1961278423,2,@ Cinderell4 bad luck oh well next time lucky ...
1961278745,3,@ Mister_SEX I ! I 'll probably get fired I though
1961278872,2,"Really good concepts # mozconcept . I * really * love send something mine , time"
1961279333,3,killed everyone nothing . : : -ss
1961280361,3,@ jenberesford So sorry hear mom ! really sucks
1961280467,2,Ugh - car got stolen sometime yesterday evening morning husband due go work Like afford ? ? ?
1961280610,3,"@ SuperGinge Inorite , humid well"
1961280999,0,My Degree [ Tear ] happy moment ! http : //mypict.me/1ZpF
1961281663,0,Have happy Friday weekend everyone .. TGIF nothing
1961281760,2,im sad missing opportunity valencia 's new video .
1961281798,3,"@ mileycyrus I think disorder , stay al night 4 reason n sleep al day ! ! SUUUKS"
1961281804,0,"@ mariamariamaria 'm sorry n't feeling good , mama I 'm heading today @ 4 , 'll calling .."
1961281805,2,Leaving NOLA today Counting seconds 'til I start crying . Love place much .
1961282068,0,@ AnnaSaccone Seeing friends coursework I weekend work I happy !
1961282406,0,"@ alliemunchkin :3 , Youtube loves HD videos well maybe ."
1961282930,3,"ca n't wait get hands new blackberry , one dying"
1961283058,3,Searching apartments Kaohsiung . Will go seeing apartments next Tuesday . Have n't found good one reasonable rent ...
1961283172,2,"@ AliceS1 hey , I ca n't make Makers tonight"
1961283943,0,Licking chocolate crumbs Twirl wrapper like Zammo smack
1961284163,1,@ ispybeauty philly soooo fun . im trying come sea isle asap . im working alot next two weeks tho b/c alot peole asked
1961284607,3,@ IvanaE grrrrrrrrrrrrrr ive barely read
1961284750,2,"@ cbobcreson @ silatjunkie So , @ kfrieze pointed able involved convo lack iPhone"
1961286038,3,"Gone 8mm plug . Help , I said I 'd go maximum I still want stretch ..."
1961286197,2,"It 24 hours , since I dog put sleep . RIP old friend ."
1961286235,2,"I would n't mind sunshine walk . Where , summer ? ?"
1961286703,2,@ windycitypretty sickening ... Just shoot ? Smh ... Prayers family ...
1961287051,3,gosh im bored . early .. n wan na go .. sleeeepp work ? * kay & lt ; 3 *
1961287132,3,twitter .. tweet tweet
1961287379,2,"@ Annie713 It 's ugly gray outside even San Diego . Not cold , get 70 , May-gray June-gloom us"
1961287800,1,"@ tommcfly My eyes starting hurt ! It 's getting super late . But I got ta keep tweeting . Haha ! Philippines tour , please , Tom ?"
1961287802,2,Finally got call marriage counseling 3 days late ....
1961288431,3,@ mommymbd nope anthony wrecked car help get running
1961288549,3,Ca n't believe Shit ! I 've spend 30 minutes snickers ice cream ... Seems like one anymore !
1961289110,0,finally got 12 km traffic jam . 'll probably able make time laps tonight
1961289509,2,Smart cars worthless cars ever made . & amp ; makes sad many I see anymore .
1961290071,3,@ brewstermax true I n't put case I 'll break week . n't worry ill find way make work .
1961290460,3,Will guy 's keep voting ask u ' r followers help . Only 4days left competitions close .
1961290660,2,"@ mmitchelldaviss mitchell tryed add xbox live lastnight live show , friends list full"
1961291085,3,My throat killing
1961292475,3,@ _YoureMyHeroine : ' ( really know feelin . wish could hug
1961292495,3,Roasting probably death
1961293583,2,"Gus , formally known world 's ugliest dog died We 'll miss , Gus http : //bit.ly/exjcn"
1961293657,0,@ nicolahunt nice way 2 end week ...
1961294009,2,Finally sunny days I 'm sick go outside play .
1961294273,3,ger foot killing miss matthew
1961294566,1,back home gon na miss every one
1961294676,3,@ violetph Gods sake n't even birthday yet need cool job like .
1961294895,2,freaking tired . It 's like body refuses move .
1961295206,3,It 's hot . I n't like .
1961295702,3,Ugh worried math test
1961295754,3,I wish weather would slightly less rainy I could use hot tub .
1961295778,2,I fell ! I think knee broken I look fabulous
1961296117,0,"Thanks everyone . Unfortunately nothing done . The sales speak , n't convince Diamond , nothing ."
1961296251,2,ds died whatta letdown !
1961296731,3,* meow * week ago today @ sevilla90 road trippin
1961297439,2,"@ IzzyJ_Is_Here oh hun , 'm sorry ... everything 've , last thing deserve unhappy home .."
1961298167,0,@ lanceseabourn I know sub sooooo good
